Company,Operating_System,Model,RAM(GB),Hard Disk,Price(₹),Rating,Total Reviews,Product Links
Lenovo,Windows 11,IdeaPad Slim 3 Intel Core i3 11th Gen ,8,256 GB,33990,4.2,415,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15itl05-thin-light-laptop/p/itm409e7356d6162?pid=COMGN29YGMXF5DNH&lid=LSTCOMGN29YGMXF5DNHZKTYJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_38_904&otracker=search&otracker1=search&fm=organic&iid=en_%2FjCPdOC8jU32jk%2BS7zo2rCyIRKqCTF%2BqqQu11RRkEfijmh69VbjtMPx6DQZBiifcY3oLmBm9mqqylkpkPAk4FA%3D%3D&ppt= &ppn= &ssid=m18oytkpc00000001684914562353&qH=c06ea84a1e3dc3c6
Lenovo,Windows 11,IdeaPad Slim 3 Intel Core i3 11th Gen ,8,256 GB,33990,4.2,415,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15itl05-thin-light-laptop/p/itm409e7356d6162?pid=COMGN29YGMXF5DNH&lid=LSTCOMGN29YGMXF5DNHZKTYJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_39_920&otracker=search&otracker1=search&fm=organic&iid=en_Gup7hNThgG6LccFUH%2BEHb0NyOj4LgtyeIrG7ySkMc4QKP4nLO5V6Ct4vpYgUjXIOY3oLmBm9mqqylkpkPAk4FA%3D%3D&ppt= &ppn= &ssid=zxa4qu2r800000001684914563386&qH=c06ea84a1e3dc3c6
Lenovo,Windows 11,IdeaPad Slim 3 Intel Core i3 11th Gen ,8,256 GB,33990,4.2,415,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15itl05-thin-light-laptop/p/itm409e7356d6162?pid=COMGN29YGMXF5DNH&lid=LSTCOMGN29YGMXF5DNHZKTYJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_40_948&otracker=search&otracker1=search&fm=organic&iid=en_C%2FNKzAUymzHKa%2BZpdHHRI1ojRDqLbNPXzH3uqgfYju6qixi1ev%2BHkohrL77YN47oe%2BN83UsRed8mYfl5nW6tJA%3D%3D&ppt= &ppn= &ssid=4k025s7wpc0000001684914564747&qH=c06ea84a1e3dc3c6
Lenovo,Windows 11,IdeaPad Slim 3 Intel Core i3 11th Gen ,8,256 GB,33990,4.2,415,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15itl05-thin-light-laptop/p/itm409e7356d6162?pid=COMGN29YGMXF5DNH&lid=LSTCOMGN29YGMXF5DNHZKTYJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_41_976&otracker=search&otracker1=search&fm=organic&iid=en_AgSIWKLC9fEswbTane08i9nfOs2bhfKsqlQoqWMuQMoyFGdKe9xjCPFmuVYEtWcXe%2BN83UsRed8mYfl5nW6tJA%3D%3D&ppt= &ppn= &ssid=oaoqkqw5s00000001684914565827&qH=c06ea84a1e3dc3c6
Lenovo,Windows 11,V15 Ryzen 3 Hexa Core 5300U ,8,512 GB,34115,4.1,10,https://www.flipkart.com/lenovo-v15-ryzen-3-hexa-core-5300u-8-gb-512-gb-ssd-windows-11-home-g2-alc-thin-light-laptop/p/itmabc6118cbaed8?pid=COMGZ3SPV5HJS79B&lid=LSTCOMGZ3SPV5HJS79BSIISTN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_53&otracker=search&otracker1=search&fm=organic&iid=c183bf14-61fd-4623-b5f2-d9509c05d388.COMGZ3SPV5HJS79B.SEARCH&ppt= &ppn= &ssid=ojn4pwtk1c0000001684914507685&qH=c06ea84a1e3dc3c6
Lenovo,Windows 11,IdeaPad 1 Ryzen 3 Dual Core 3250U ,8,512 GB,34600,4.2,934,https://www.flipkart.com/lenovo-ideapad-1-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-15ada7-thin-light-laptop/p/itm3d18297fc081a?pid=COMGFM5BYHQPXCRZ&lid=LSTCOMGFM5BYHQPXCRZHYWG3P&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_15_351&otracker=search&otracker1=search&fm=organic&iid=12c401ef-3ef3-45a2-8640-db8a87d4039c.COMGFM5BYHQPXCRZ.SEARCH&ppt= &ppn= &ssid=68omnrsxo00000001684914536467&qH=c06ea84a1e3dc3c6
HP,Windows 11,255 G8 Ryzen 3 Dual Core AMD Ryzen3 3250 ,8,512 GB,34800,4.6,7,https://www.flipkart.com/hp-255-g8-ryzen-3-dual-core-amd-ryzen3-3250-8-gb-512-gb-ssd-windows-11-home-notebook/p/itmbf13869416be1?pid=COMGFBK9A3Z2QD9H&lid=LSTCOMGFBK9A3Z2QD9HFH8DGC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_262&otracker=search&otracker1=search&fm=organic&iid=d8840685-8000-4e9b-b54b-0860b2e6b7c5.COMGFBK9A3Z2QD9H.SEARCH&ppt= &ppn= &ssid=19gic722v40000001684914532073&qH=c06ea84a1e3dc3c6
HP,Windows 11,255 G8 Ryzen 3 Dual Core AMD Ryzen3 3250 ,8,512 GB,34800,4.6,7,https://www.flipkart.com/hp-255-g8-ryzen-3-dual-core-amd-ryzen3-3250-8-gb-512-gb-ssd-windows-11-home-notebook/p/itmbf13869416be1?pid=COMGFBK9A3Z2QD9H&lid=LSTCOMGFBK9A3Z2QD9HFH8DGC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_24_554&otracker=search&otracker1=search&fm=organic&iid=9887af14-b83c-4485-a057-c32a40069369.COMGFBK9A3Z2QD9H.SEARCH&ppt= &ppn= &ssid=lxvsgg3yj40000001684914546745&qH=c06ea84a1e3dc3c6
HP,DOS,"240 G8 (4K5D5PA) Laptop (Intel Core I3/ 11th Gen/ 8GB RAM/ 512GB SSD/ DOS/ 35.6 cm (14"") Diagonal, HD (1366 x 768), Micro-Edge, Anti-Glare, 250 nits, 45% NTSC/ 1 Year Warranty)",8,512GB,34990, , ,https://www.amazon.in/HP-Diagonal-Micro-Edge-Anti-Glare-Warranty/dp/B0BPSFKR7K/ref=sr_1_120?keywords=laptops&qid=1681366817&sr=8-120
ASUS,Windows 11,Vivobook 15 Core i3 11th Gen ,8,512 GB,34990,4.2,"1,474",https://www.flipkart.com/asus-vivobook-15-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-x515ea-ej322ws-thin-light-laptop/p/itmc6461360364e0?pid=COMGA5TUCZAV4HGH&lid=LSTCOMGA5TUCZAV4HGHWM8PS0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=5756cbc0-6f03-430a-a23a-717a2aace0c2.COMGA5TUCZAV4HGH.SEARCH&ppt= &ppn= &ssid=nz4a7ycvps0000001684914505681&qH=c06ea84a1e3dc3c6
HP,,Core i3 11th Gen ,8,1 TB,34990,,,https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-dos-250-g8-business-laptop/p/itm654cbafe15ae1?pid=COMGZP4BSFGAXTUH&lid=LSTCOMGZP4BSFGAXTUHKGTOBL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_638&otracker=search&otracker1=search&fm=organic&iid=742dd92d-6fd9-4ccf-9c1a-56e83ffd0add.COMGZP4BSFGAXTUH.SEARCH&ppt= &ppn= &ssid=xl2bch4jb40000001684914550105&qH=c06ea84a1e3dc3c6
Acer,,Extensa 15 Laptop Intel Core i3 N305 8 core Processor (8 GB/256 GB SSD/Win11 Home/MS Office Home and Student/Intel UHD Graphics/1.7 KG/Silver) EX215-33 FHD Display,8,256,34999,4,397,https://www.amazon.in/Acer-Extensa-Processor-Graphics-EX215-33/dp/B0BXL9KVCL/ref=sr_1_170?keywords=laptops&qid=1681367457&sr=8-170
Acer,,Extensa 15 Laptop Intel Core i3 N305 8 core Processor (8 GB/256 GB SSD/Win11 Home/MS Office Home and Student/Intel UHD Graphics/1.7 KG/Silver) EX215-33 FHD Display,8,256,34999,4,397,https://www.amazon.in/Acer-Extensa-Processor-Graphics-EX215-33/dp/B0BXL9KVCL/ref=sr_1_123?keywords=laptops&qid=1681366817&sr=8-123
Lenovo,Windows 11,Ryzen 3 Quad Core 5300U ,8,256 GB,35499,3.8,5,https://www.flipkart.com/lenovo-ryzen-3-quad-core-5300u-8-gb-256-gb-hdd-256-ssd-16-emmc-storage-windows-11-home-v15-business-laptop/p/itm273a349ba86d1?pid=COMGM2MBZVDRBYEQ&lid=LSTCOMGM2MBZVDRBYEQZSLXQS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_41_974&otracker=search&otracker1=search&fm=organic&iid=c672c0f2-3444-46de-b686-52ab02d43590.COMGM2MBZVDRBYEQ.SEARCH&ppt= &ppn= &ssid=oaoqkqw5s00000001684914565827&qH=c06ea84a1e3dc3c6
realme,Windows 10,Book (Slim) Core i3 11th Gen ,8,256 GB,35990,4.4,"13,389",https://www.flipkart.com/realme-book-slim-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-rmnb1001-thin-light-laptop/p/itm7109ffde0b2cc?pid=COMG5YDPYEB7ZAKK&lid=LSTCOMG5YDPYEB7ZAKKVEOVUY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=5756cbc0-6f03-430a-a23a-717a2aace0c2.COMG5YDPYEB7ZAKK.SEARCH&ppt= &ppn= &ssid=nz4a7ycvps0000001684914505681&qH=c06ea84a1e3dc3c6
acer,Windows 11,Extensa Core i3 ,8,512 GB,35990,4.3,30,https://www.flipkart.com/acer-extensa-core-i3-8-gb-512-gb-ssd-windows-11-home-ex215-33-notebook/p/itmf3b2940301809?pid=COMGMSV98MBHV8XH&lid=LSTCOMGMSV98MBHV8XH0ZROD5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_127&otracker=search&otracker1=search&fm=organic&iid=126e73b8-83c4-47c6-a0eb-7746a05583be.COMGMSV98MBHV8XH.SEARCH&ppt= &ppn= &ssid=dn54tr8o4g0000001684914516058&qH=c06ea84a1e3dc3c6
ASUS,Windows 11,VivoBook 15 (2022) Core i3 10th Gen ,8,512 GB,35990,4.3,"11,617",https://www.flipkart.com/asus-vivobook-15-2022-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-x515ja-bq322ws-thin-light-laptop/p/itm60eb4c38db6f6?pid=COMGB6DZBWCDEXXA&lid=LSTCOMGB6DZBWCDEXXAMHCEBC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_307&otracker=search&otracker1=search&fm=organic&iid=83e918b7-2ec4-4ceb-837d-ca8a20a1556a.COMGB6DZBWCDEXXA.SEARCH&ppt= &ppn= &ssid=spylr03quo0000001684914534244&qH=c06ea84a1e3dc3c6
DELL,Windows 10,Vostro Core i3 10th Gen ,4,256 GB,35990,4.3,"1,268",https://www.flipkart.com/dell-vostro-core-i3-10th-gen-4-gb-256-gb-ssd-windows-10-home-3401-thin-light-laptop/p/itmc642d8d7baaf4?pid=COMGYCG8HYX7CGQE&lid=LSTCOMGYCG8HYX7CGQEB6FI6Y&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_493&otracker=search&otracker1=search&fm=organic&iid=d704c865-79bc-4212-b1eb-6476c343fe3f.COMGYCG8HYX7CGQE.SEARCH&ppt= &ppn= &ssid=lg6amdi8xs0000001684914543167&qH=c06ea84a1e3dc3c6
ASUS,Windows 11,Core i3 10th Gen ,8,512 GB,35999,4.5,47,https://www.flipkart.com/asus-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-x415ja-ek324ws-notebook/p/itm81ccb56efe209?pid=COMGJAVB2BAZMZPY&lid=LSTCOMGJAVB2BAZMZPYVH05TK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_37_886&otracker=search&otracker1=search&fm=organic&iid=242650ba-8c6a-4426-96e2-802cd7648abb.COMGJAVB2BAZMZPY.SEARCH&ppt= &ppn= &ssid=gm1aqz9a000000001684914561152&qH=c06ea84a1e3dc3c6
Lenovo,,Core i3 11th Gen ,4,1 TB,36000,,,https://www.flipkart.com/lenovo-core-i3-11th-gen-4-gb-1-tb-hdd-dos-82kb00jeih-laptop/p/itm233aaff644a7a?pid=COMGMZG3WFTRCNTM&lid=LSTCOMGMZG3WFTRCNTMN5SXMU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_41_967&otracker=search&otracker1=search&fm=organic&iid=c672c0f2-3444-46de-b686-52ab02d43590.COMGMZG3WFTRCNTM.SEARCH&ppt= &ppn= &ssid=oaoqkqw5s00000001684914565827&qH=c06ea84a1e3dc3c6
HP,DOS,"250 G8 (6G9R1PA) Laptop (Intel Core i3/ 11th Gen/ 8GB RAM/ 512 GB SSD/DOS/ 15.6 inch Display/ 1 Year Warranty), Black",8,512,36150,2.7,6,https://www.amazon.in/HP-6G9R1PA-Laptop-Display-Warranty/dp/B0B5RBWMP2/ref=sr_1_46?keywords=laptops&qid=1681319843&sr=8-46
Lenovo,Windows 11,"IdeaPad Slim 3 11th Gen Intel Core i3 14""(35cm) FHD Thin & Light Laptop (8GB/256GB SDD/Windows 11/MS Office 2021/2Yr Warranty/Platinum Grey/1.5Kg), 81X700ECIN",8,256GB,36490,3.9,69,https://www.amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81X700ECIN/dp/B09Q5BV1TV/ref=sr_1_173?keywords=laptops&qid=1681367457&sr=8-173
Lenovo,Windows 11,"IdeaPad Slim 3 10th Gen Intel Core i3 15.6"" FHD Thin & Light Laptop(8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Xbox Game Pass/Platinum Grey/1.7Kg),81WB01EBIN",8,512GB,36490,3.6,968,https://www.amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81WB01EBIN/dp/B09Y5XMQKP/ref=sr_1_204?keywords=laptops&qid=1681367760&sr=8-204
Dell,Windows 11,"15 (2021) Ryzen 3-3250U, 8GB, 256GB SSD, Windows 11 + MS Office ' 21, AMD Vega Graphics, 15.6 Inches(39.6cm) FHD Display Notebook Computer - Carbon Black (Inspiron 3515, D560708WIN9BE)",8,256GB,36990,3.8,36,https://www.amazon.in/Dell-Office21-Inspiron-3515-D560708WIN9BE/dp/B09NLSKV6Z/ref=sr_1_304?keywords=laptops&qid=1681370611&sr=8-304
Honor,Windows 11,"MagicBook 15, AMD Ryzen 5 5500U 15.6-inch (39.62 cm) FHD IPS Anti-Glare Thin and Light Laptop (8GB/256GB PCIe SSD/Windows 11/ Metal Body/Fingerprint Login/1.54Kg), Gray, BohrM-WDQ9CHNE",8,,36990,4.2,351,https://www.amazon.in/Honor-MagicBook-Anti-Glare-Fingerprint-BohrM-WDQ9CHNE/dp/B0BC9S5DLW/ref=sr_1_95?keywords=laptops&qid=1681366613&sr=8-95
Honor,Windows 11,"MagicBook 15, AMD Ryzen 5 5500U 15.6-inch (39.62 cm) FHD IPS Anti-Glare Thin and Light Laptop (8GB/256GB PCIe SSD/Windows 11/ Metal Body/Fingerprint Login/1.54Kg), Gray, BohrM-WDQ9CHNE",8,,36990,4.2,351,https://www.amazon.in/Honor-MagicBook-Anti-Glare-Fingerprint-BohrM-WDQ9CHNE/dp/B0BC9S5DLW/ref=sr_1_99?keywords=laptops&qid=1681366672&sr=8-99
Lenovo,Windows 11,"IdeaPad Slim 1 AMD Ryzen 3 3250U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Cloud Grey/1.6Kg), 82R10049IN",8,512GB,36990,3.9,437,https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Windows-82R10049IN/dp/B0B4JRH895/ref=sr_1_29?keywords=laptops&qid=1681319749&sr=8-29
Honor,Windows 11,"MagicBook 15, AMD Ryzen 5 5500U 15.6-inch (39.62 cm) FHD IPS Anti-Glare Thin and Light Laptop (8GB/256GB PCIe SSD/Windows 11/ Metal Body/Fingerprint Login/1.54Kg), Gray, BohrM-WDQ9CHNE",8,,36990,4.2,350,https://www.amazon.in/Honor-MagicBook-Anti-Glare-Fingerprint-BohrM-WDQ9CHNE/dp/B0BC9S5DLW/ref=sr_1_52?keywords=laptops&qid=1681320003&sr=8-52
HP,Windows 11,14s Intel Core i3 11th Gen ,8,256 GB,36990,4.2,"2,614",https://www.flipkart.com/hp-14s-intel-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-dy2507tu-thin-light-laptop/p/itm183e95bd1f23b?pid=COMGG63H9BFFUYVY&lid=LSTCOMGG63H9BFFUYVYFHH552&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=5756cbc0-6f03-430a-a23a-717a2aace0c2.COMGG63H9BFFUYVY.SEARCH&ppt= &ppn= &ssid=nz4a7ycvps0000001684914505681&qH=c06ea84a1e3dc3c6
HP,Windows 11,14s Intel Core i3 11th Gen ,8,256 GB,36990,4.2,"2,614",https://www.flipkart.com/hp-14s-intel-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-dy2507tu-thin-light-laptop/p/itm183e95bd1f23b?pid=COMGG63H9BFFUYVY&lid=LSTCOMGG63H9BFFUYVYFHH552&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_47&otracker=search&otracker1=search&fm=organic&iid=02e65aa5-6b6c-4769-9731-ec3897e66182.COMGG63H9BFFUYVY.SEARCH&ppt= &ppn= &ssid=ulr633bl6o0000001684914506798&qH=c06ea84a1e3dc3c6
HP,Windows 11,14s Intel Core i3 11th Gen ,8,256 GB,36990,4.2,"2,614",https://www.flipkart.com/hp-14s-intel-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-dy2507tu-thin-light-laptop/p/itm183e95bd1f23b?pid=COMGG63H9BFFUYVY&lid=LSTCOMGG63H9BFFUYVYFHH552&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_57&otracker=search&otracker1=search&fm=organic&iid=c183bf14-61fd-4623-b5f2-d9509c05d388.COMGG63H9BFFUYVY.SEARCH&ppt= &ppn= &ssid=ojn4pwtk1c0000001684914507685&qH=c06ea84a1e3dc3c6
HP,Windows 11,Core i3 11th Gen ,8,512 GB,36990,4.1,113,https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-250-g8-laptop/p/itm100464ffeca40?pid=COMGNFVDJQZEVH6X&lid=LSTCOMGNFVDJQZEVH6XRTHUW5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_89&otracker=search&otracker1=search&fm=organic&iid=43cd3982-0019-45dc-bb09-8f6fe82e5ad7.COMGNFVDJQZEVH6X.SEARCH&ppt= &ppn= &ssid=rek4hkux4w0000001684914508689&qH=c06ea84a1e3dc3c6
Infinix,Windows 11,INBook X2 Plus Core i5 11th Gen ,8,512 GB,36990,4.1,151,https://www.flipkart.com/infinix-inbook-x2-plus-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-xl25-thin-light-laptop/p/itm448970eee543c?pid=COMGGQE9C2WNTEQ2&lid=LSTCOMGGQE9C2WNTEQ2G92DBK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_133&otracker=search&otracker1=search&fm=organic&iid=126e73b8-83c4-47c6-a0eb-7746a05583be.COMGGQE9C2WNTEQ2.SEARCH&ppt= &ppn= &ssid=dn54tr8o4g0000001684914516058&qH=c06ea84a1e3dc3c6
Infinix,Windows 11,INBook X2 Plus Core i5 11th Gen ,8,512 GB,36990,4.1,151,https://www.flipkart.com/infinix-inbook-x2-plus-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-xl25-thin-light-laptop/p/itm448970eee543c?pid=COMGGQE9C2WNTEQ2&lid=LSTCOMGGQE9C2WNTEQ2G92DBK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_155&otracker=search&otracker1=search&fm=organic&iid=f6d4b4ca-96bd-46c3-9547-6c6fa12c5ba8.COMGGQE9C2WNTEQ2.SEARCH&ppt= &ppn= &ssid=h2geu1d3tc0000001684914517267&qH=c06ea84a1e3dc3c6
Infinix,Windows 11,X1 Slim Series Core i5 10th Gen ,16,512 GB,36990,4.1,640,https://www.flipkart.com/infinix-x1-slim-series-core-i5-10th-gen-16-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itm749980013b261?pid=COMGEHP5VRP65XSS&lid=LSTCOMGEHP5VRP65XSS39Q9XQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_14_321&otracker=search&otracker1=search&fm=organic&iid=ca4f1904-cb5f-4590-af32-4b3850eb38af.COMGEHP5VRP65XSS.SEARCH&ppt= &ppn= &ssid=so1vtdwr400000001684914535482&qH=c06ea84a1e3dc3c6
Acer,Windows 11,Extensa 15 AMD Ryzen 3 7320U Quad-Core Processor (8 GB/512 GB SSD/Windows 11 Home/AMD Radeon Graphics/1.78 KG/Steel Gray) EX215-23 Full HD Display Laptop,8,512,36999,5,1,https://www.amazon.in/Acer-Quad-Core-Processor-Graphics-EX215-23/dp/B0BX6P33QX/ref=sr_1_167?keywords=laptops&qid=1681367457&sr=8-167
Acer,Windows 11,Extensa 15 AMD Ryzen 3 7320U Quad-Core Processor (8 GB/512 GB SSD/Windows 11 Home/AMD Radeon Graphics/1.78 KG/Steel Gray) EX215-23 Full HD Display Laptop,8,512,36999,5,1,https://www.amazon.in/Acer-Quad-Core-Processor-Graphics-EX215-23/dp/B0BX6P33QX/ref=sr_1_191?keywords=laptops&qid=1681367577&sr=8-191
Acer,Windows 11,Extensa 15 AMD Ryzen 3 7320U Quad-Core Processor (8 GB/512 GB SSD/Windows 11 Home/AMD Radeon Graphics/1.78 KG/Steel Gray) EX215-23 Full HD Display Laptop,8,512,36999,5,1,https://www.amazon.in/Acer-Quad-Core-Processor-Graphics-EX215-23/dp/B0BX6P33QX/ref=sr_1_124?keywords=laptops&qid=1681366817&sr=8-124
HP,Windows 10,15s Ryzen 3 Dual Core 3250U ,8,1 TB,37200,4.3,"4,523",https://www.flipkart.com/hp-15s-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-15s-gr0012au-laptop/p/itm9e1f8deeed35f?pid=COMFZHFWBE7APPH2&lid=LSTCOMFZHFWBE7APPH2JXH8NA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_41_963&otracker=search&otracker1=search&fm=organic&iid=c672c0f2-3444-46de-b686-52ab02d43590.COMFZHFWBE7APPH2.SEARCH&ppt= &ppn= &ssid=oaoqkqw5s00000001684914565827&qH=c06ea84a1e3dc3c6
HP,,"14s, 11th Gen Intel Core i3-1115G4, 8GB RAM/256GB SSD 14-inch(35.6 cm) Micro-Edge, Anti-Glare, FHD Laptop/Alexa Built-in/Win 11/Intel UHD Graphics/Dual Speakers/MSO 2021/1.41 Kg, 14s-dy2507TU",8,256GB,37490,4.1,558,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NzE5OTY5MzIwNjg3NjM0OjE2ODEzNzAyMzQ6c3BfbXRmOjIwMTA5NzkxMTIyNjk4OjowOjo&url=%2FHP-i3-1115G4-Micro-Edge-Anti-Glare-14s-dy2507TU%2Fdp%2FB0B63Y75P9%2Fref%3Dsr_1_268_sspa%3Fkeywords%3Dlaptops%26qid%3D1681370234%26sr%3D8-268-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
HP,,"14s, 11th Gen Intel Core i3-1115G4, 8GB RAM/256GB SSD 14-inch(35.6 cm) Micro-Edge, Anti-Glare, FHD Laptop/Alexa Built-in/Win 11/Intel UHD Graphics/Dual Speakers/MSO 2021/1.41 Kg, 14s-dy2507TU",8,256GB,37490,4.1,558,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTgxMTg1NjQ0NDg0Nzc0OjE2ODEzNjc5OTM6c3BfYXRmX25leHQ6MjAwNjYzNTAxMDkzOTg6OjA6Og&url=%2FHP-i3-1115G4-Micro-Edge-Anti-Glare-14s-dy2507TU%2Fdp%2FB0B63Y75P9%2Fref%3Dsr_1_209_sspa%3Fkeywords%3Dlaptops%26qid%3D1681367993%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
HP,,"14s, 11th Gen Intel Core i3-1115G4, 8GB RAM/256GB SSD 14-inch(35.6 cm) Micro-Edge, Anti-Glare, FHD Laptop/Alexa Built-in/Win 11/Intel UHD Graphics/Dual Speakers/MSO 2021/1.41 Kg, 14s-dy2507TU",8,256GB,37490,4.1,558,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MzI3ODQwNzczMTg3NjQ6MTY4MTM2NjY3MjpzcF9hdGZfbmV4dDoyMDA2NjM1MDEwOTM5ODo6MDo6&url=%2FHP-i3-1115G4-Micro-Edge-Anti-Glare-14s-dy2507TU%2Fdp%2FB0B63Y75P9%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Dlaptops%26qid%3D1681366672%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
HP,,"14s, 11th Gen Intel Core i3-1115G4, 8GB RAM/256GB SSD 14-inch(35.6 cm) Micro-Edge, Anti-Glare, FHD Laptop/Alexa Built-in/Win 11/Intel UHD Graphics/Dual Speakers/MSO 2021/1.41 Kg, 14s-dy2507TU",8,256GB,37490,4.1,558,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDY0OTk1NDE0MzI2MjA5OjE2ODEzMTk4NDM6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDY2MzUwMTA5Mzk4OjowOjo&url=%2FHP-i3-1115G4-Micro-Edge-Anti-Glare-14s-dy2507TU%2Fdp%2FB0B63Y75P9%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.aecf6855-ca22-4113-9547-36a39dda6fb4%253Aamzn1.sym.aecf6855-ca22-4113-9547-36a39dda6fb4%26cv_ct_cx%3Dlaptops%26keywords%3Dlaptops%26pd_rd_i%3DB0B63Y75P9%26pd_rd_r%3D7ffd91c8-0bf1-4cbf-8dbc-19c4d44b0530%26pd_rd_w%3DRTi4V%26pd_rd_wg%3D6leit%26pf_rd_p%3Daecf6855-ca22-4113-9547-36a39dda6fb4%26pf_rd_r%3DMH9B7PZANHKPPRSHFFN2%26qid%3D1681319843%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-33-351ffc08-24e1-40aa-a001-b834a6556c30-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
